#NAME,Y.A.0H,Y.B.0H,Y.C.0H,Y.D.0H,Y.E.0H,Y.CN.A.24H,Y.CN.B.24H,Y.CN.C.24H,Y.CN.D.24H,Y.CN.E.24H,OFP.A.24H,OFP.B.24H,OFP.C.24H,OFP.D.24H,OFP.E.24H,IQ.A.24H,IQ.B.24H,IQ.C.24H,IQ.D.24H,IQ.E.24H,PM.A.24H,PM.B.24H,PM.C.24H,PM.D.24H,PM.E.24H,EM.A.24H,EM.B.24H,EM.C.24H,EM.D.24H,EM.E.24H
ASV0,15.291143299927787,28.910410614160213,199.1260845804072,224.68434112580488,3.184265784376134,0.45490231336821335,11.322347390625836,40.47022908882331,15.729716233933898,4.005436895660001,83.53945321820838,517.9866094317979,585.352278535894,369.6177546767707,7.892674985812627,69.75786330892007,330.1209725293046,549.4296391276334,427.63684866032725,2.49449006021772,424.1731868584626,244.50953006243296,637.9683764956583,261.5344940999362,0.8829081730469043,386.4452896255654,323.8508757786751,821.5609843196637,316.6481021417724,2.5070571215897273
ASV1,0.11004907009438802,0.0,0.8848497192249252,2.984027350188394,0.05884466612109481,460.4069672011622,70.86013619304208,187.8393939142076,194.5823005793744,2.8091621344288997,230.47909690712757,50.273715779279804,18.768045993044723,86.40610352975008,0.1780122908751453,248.66008812636935,21.965619818062308,19.641981827186108,49.73440452239946,0.15684472655708828,253.93126564801904,29.979026210680473,26.68416042280077,223.9539442679581,0.0,234.74428972208406,71.93013876370175,4.234887060073368,146.07043660817442,0.08448406351630065
ASV2,0.0,0.0,0.23389468957955908,1.0858054723875312,0.7194604834121008,0.0,0.0,0.22766435643430627,0.20582636431410442,0.5426485908716456,0.0,0.0,13.628755214168594,4.638298388135555,169.97192846059352,0.0,0.0,10.552910036850587,2.711803048314307,220.28515601304343,0.0,0.0,73.40549759023146,24.83387554595712,368.72177640403555,0.0,0.0,30.846212646095225,49.54866017339661,139.6709223310396
ASV3,0.0,0.0,0.0,0.0,0.0,29.542772880934653,4.296260065567276,0.0267699450692723,0.0,0.024246815860358942,448.8330353388086,0.6970920382493807,0.0,0.0,0.0,488.7372711447152,0.4166648373658257,0.0,0.0,0.0,3.2805922745993064,0.01925204933126572,0.0,0.0,0.0,0.9033474221715103,0.0,0.0,0.0,0.0
ASV4,55.69797666333428,27.252174412681835,5.057382356512836,18.569559484084444,43.04835164117824,40.367995609682445,105.35811616563778,205.11369867143716,262.5256730660553,86.23137592578054,44.56726499469407,0.985423297080845,0.9288831279212618,39.45395902659457,3.4237222578877278,18.04014470526899,2.6524706242522353,5.78273753615493,27.622444487951167,6.841311373606542,14.366658465979878,2.66191668753634,5.886487759587537,15.800706611643278,3.5621496208354952,6.210451313419342,0.9323582022196699,10.114007104736949,3.950762710274232,2.025544848699616
ASV5,0.0,0.0,13.926120515507021,47.19937019525157,0.0,0.0,0.0,1.3132723346704251,3.1459432467867794,0.0,0.0,0.0,50.793167507355214,155.36395348211042,2.610175979560081,0.0,0.0,44.209107623954644,191.5569623312735,1.3385068615802398,0.0,3.5272747626364933,74.73728444480456,285.17203482365215,2.10539641265031,0.0,1.799469951664557,24.03842341484257,191.9395369777527,2.0941300662690665
ASV6,0.03435339060134451,0.0,0.0,0.0,0.0,0.0,0.06734322488303217,0.0,0.0,0.0,0.0,4.7608393887812515,0.0,0.0,0.0,0.0,3.83318765712166,0.0,0.0,0.0,56.56215265086804,182.07481188639622,0.0,0.0,0.0,0.8922255622220668,337.674857856243,0.0,0.0,0.0
ASV7,0.0,0.0,0.0,0.0,14.561011175344015,72.53931440353932,1.457045835649851,0.894760716925163,2.364575110904321,161.1753178057054,2.0868732438047424,0.17344658758619916,0.4003806585867508,1.0876877844941375,150.03735244637335,2.0462959057700756,0.0,0.5803192911897717,0.8136373170200054,135.24462367828377,0.7247268980104807,0.0,0.1420649051914203,0.06604088198473675,46.34133920615188,0.483711103351126,0.0,0.036420098755282425,0.0,36.82689461111241
ASV8,1.797164979392651,0.0,42.753091155925986,14.742589922597093,0.16016124002105148,47.47072607059336,23.677474366080386,90.12455990315235,29.207143831146382,1.4619894824892736,28.324776976992357,4.383539976594847,57.09560548689574,42.71358283266887,0.10901413846155594,29.930739271512138,3.035967856224091,50.06546633843394,28.65339805635689,0.231234351228104,3.39809001804585,0.08452604303499929,11.364292279550702,3.7090233086028324,0.0,0.0,0.09422412661670218,9.204502727156315,2.5656722617817724,0.0
ASV9,0.0,0.0,0.0,0.6571980490766637,0.0,0.04785330533712643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7925425347125405,83.72871375823433,0.0,0.0,0.0,1.2580529605581836,104.91323661694246,0.0,0.0,0.0,15.310390865138688,168.29089189437698,0.0,0.0,0.0,33.912959883477264,66.68389862425106
ASV10,52.70915152310591,66.46546936426311,0.0,43.630426017259005,87.2831599527391,3.946262702380579,14.359408777295386,0.0,1.3672206829531344,10.419395593326465,5.011394220192221,1.3238085959347559,0.0,9.174713603429314,2.0616592363422104,4.530170266390092,0.7702881863358764,0.0,10.264034754207367,2.6401033824320552,7.29462872278082,5.072914998788517,0.011596705594144083,1.6037905892063715,24.388338531139897,6.7829861075265745,0.7347388006622398,0.0,5.034080424398528,3.7190635729329027
ASV11,1.9415800223795603,5.886846431310881,0.0,0.0,2.823871463342596,1.958105982996638,34.14320742491125,0.0,0.0,7.360640529037535,2.8038632654262283,37.18091904472215,0.0,0.0,22.047330831432102,3.6960436776579484,174.41286142100125,0.0,0.0,10.441526886730504,23.882120251460623,37.7312663965192,0.0,0.0,8.6353755582176,0.888416059821568,2.823134307963286,0.0,0.0,3.2314912911946387
ASV12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.524932014711066,0.0,0.0,0.0,0.0,7.674565008676373,0.0,0.0,0.0,0.0,86.38007163688845,0.0,0.0,0.0,0.0,580.7640565766566
ASV13,0.0,0.2194412134912386,3.067893047300564,9.951762235058565,0.36488617234921555,0.0,0.044590231538660416,0.4601667684501827,1.5294161959197627,0.0,0.0,216.56990871135434,0.26719964453801986,3.4574459998935305,0.3311475503058142,0.0,249.3154652585887,0.2554155389257074,2.7519835403600283,0.3602105761004259,0.0,2.1910282084118307,0.4148612252298407,0.9008317099459157,0.06031453483398952,0.05310317153745176,0.15901142706584329,0.23090190225498614,0.9902799810688417,0.0
ASV14,0.5067852939770378,8.063800427481313,0.0,0.3065632756562477,35.166420236105296,0.0,0.5719893825340592,0.0,0.0,1.804812423504119,0.29401921761232064,4.400496714937657,0.0,0.28216382733346035,206.82214700348817,0.0,8.493321288172845,0.0,0.5373971050444633,171.4510763278002,0.44452241255806596,0.45071005320018265,0.0,0.14133961359798355,72.54415867179041,0.0,0.48309827629749846,0.0,0.169315424894392,31.655033052933906
ASV15,1.2333946389985337,1.4121706812854276,0.0,0.0,2.079999768964493,0.1982404599371795,9.212564916743107,0.0,0.0,8.728289502263008,0.38059032107782814,23.628187695170556,0.0,0.0,12.814710272790347,0.0,11.506979792463438,0.0,0.0,10.952853208473526,18.23755613100921,170.3251987433131,0.0,0.0,30.44041942171279,1.3511189142138031,8.967023456358081,0.0,0.0,6.496986670214808
ASV16,0.0,0.1289006452212744,0.0,0.0,0.0,0.0,0.29029998769470533,0.0,0.0,0.0,0.0,0.04110497624085838,0.0,0.0,0.0,0.0,0.14584699180272553,0.0,0.0,0.0,6.811878102284185,154.8444397826533,0.02244523663382726,0.039127447283430046,4.4640538297775985,28.603994798556165,176.63153459301807,0.0,0.0,7.036632228733157
ASV17,24.094231445721388,10.968800405104346,32.20556125169698,110.56725694111188,6.802208024934077,3.4531902197377176,0.6394239202643903,4.702587017168834,6.847362879213521,0.09617903624609045,2.914318484973322,3.2748334571091875,21.190146355703785,16.938243252313566,0.0,2.8993089704896593,1.5070855819614972,22.092227852602615,14.605603477826115,0.0,2.4094835492566755,0.14727817738418275,4.540110240107409,11.086370913287071,0.0,6.675812106659212,0.0,5.89983747776322,16.782544915532135,0.0
ASV18,2.5369978959092916,2.8221185013132764,5.463947016213914,6.511403974938701,4.037397925530672,8.8222951885843,55.23912200061817,43.979301700888094,25.068393345676,90.66019154720766,0.4130269961696886,1.306110620053275,2.370587149382387,2.582910574572476,1.9932629583592938,0.20134090072844854,0.6656294653663279,2.2770498005971995,2.408705473927974,1.3774452430080288,0.0902428295601751,0.0818212096578793,0.4348764597804032,0.7985259866426682,0.2562697568946399,0.25383315994901945,0.025335820712491026,0.3344579069026769,0.8708890829183342,0.3756161463934727
ASV19,0.5557233486277496,0.0,0.0,0.0,0.0,25.326760627218643,37.02343439555544,0.0,0.0,130.04016361019023,3.3703002887446587,0.538018466797013,0.0,0.0,1.8955539898122695,1.4988711498673393,0.3683986978128105,0.0,0.0,0.4974107821973437,32.953673261057276,9.40034786513858,0.0,0.0,3.7159114749722786,0.36664789770413914,10.84373126494616,0.0,0.0,3.0420270621496064
ASV20,0.0,0.0,36.789508355504836,4.636908891244226,0.0,0.0,0.0,3.971686395732035,0.5264165196397095,0.0,0.0,0.0,44.03750465553982,35.77184389500233,0.0,0.0,0.0,48.49719683623961,48.30638718176591,0.0,0.0,0.0,50.15469744871007,30.345825296763497,0.0,0.0,0.0,23.424215588892935,13.345560192571009,0.0
ASV21,0.0,0.0,47.4435495382797,7.604859440427144,0.0,7.431969309008517,9.497412222476138,44.12984884146706,17.78151255260269,1.5755420636534891,1.208359972265039,0.9346286436583606,21.79468806085915,10.406354587637043,0.0,1.3103798291211008,0.2958122526577319,22.558288335791495,7.142020953222092,0.0,0.0839034572357,0.0,6.1781209451447365,1.2029264784657834,0.039711222659293374,0.0,0.0,4.933945155547755,1.5241617396723401,0.0
ASV22,8.643914259633801,2.99694000139463,0.0,20.8455363364357,7.412662591274315,20.5601128214647,156.05496009563706,0.0,120.84220218654306,158.18016496901663,1.3382074675897908,0.38227627903998296,0.0,4.903494293914935,4.4848416563084115,1.0067045036422426,1.6954712797066844,0.0,3.3033675071012216,8.695123096488182,0.4737748551909193,0.9000333062366723,0.0,2.092340243481422,3.027186503317934,0.222104014955392,0.4940485038935751,0.0,0.9528551142518246,1.4607294581968384
ASV23,88.72244070265637,43.06602782004083,0.0,0.0,87.26593372159017,3.0745509412577046,2.3445543743027644,0.0,0.0,3.366266268613166,2.1807825397759553,2.8033593796265417,0.0,0.0,11.854052064124977,2.0134090072844852,2.4716203544168556,0.0,0.0,12.689714301211465,2.531311369162912,6.774796159672407,0.0,0.0,8.13015803748245,3.7313474512505858,1.4745447654669777,0.0,0.0,4.924745030492198
ASV24,27.725762719580118,21.12842700983214,13.348481312729046,1.1003066902095489,5.151719752977138,0.9844621240480336,3.2800078872821503,40.136327364277,2.798781162751122,1.0991889856696053,2.0816560606952303,4.6616468471820145,14.126764237135857,3.158011757192129,0.981975133897593,1.644284022615663,1.130314186471123,21.68526576058099,2.4381998266699494,0.8035097250880168,0.5188962699710068,0.5318378627762156,2.139592182119584,0.9501448448659596,0.4805057941774499,5.0766631989803885,0.4940485038935751,1.6722895345133846,1.7110409040866097,0.34779272814210443
