#NAME,Y.A.0H,Y.B.0H,Y.C.0H,Y.D.0H,Y.E.0H,Y.CN.A.24H,Y.CN.B.24H,Y.CN.C.24H,Y.CN.D.24H,Y.CN.E.24H,OFP.A.24H,OFP.B.24H,OFP.C.24H,OFP.D.24H,OFP.E.24H,IQ.A.24H,IQ.B.24H,IQ.C.24H,IQ.D.24H,IQ.E.24H,PM.A.24H,PM.B.24H,PM.C.24H,PM.D.24H,PM.E.24H,EM.A.24H,EM.B.24H,EM.C.24H,EM.D.24H,EM.E.24H
ASV32,0.02388920059535811,0.0,0.0,0.0,0.05279532235876795,0.0009411890636503178,0.0,0.0,0.0,0.0008440201139963042,0.0010337475675561347,0.0,0.0,0.0,0.009208372364353123,0.001366241826371615,0.0,0.0,0.0,0.013282507700434562,0.00101523183255197,0.0,0.0,0.0,0.004187264777832063,0.0015229989596941167,0.0,0.0,0.0,0.005616355712740498
ASV33,0.0030443974750911503,0.014310388506659359,0.0817653232523108,0.0049965981891022665,0.004699531185317703,0.0,0.0009768976559594853,0.005707575371644431,0.0005247714680158354,0.0010648393298674302,0.00012390809885090657,0.0010194034107732879,0.005036288209198091,0.0005145642160281105,0.00041770584053852847,0.00020134090072844855,0.0008288970700788235,0.01864758443084813,0.0005898870548395039,0.00036588389267400764,0.0,0.0005522931651906854,0.0018264811310776934,0.000318399602268912,0.0,0.0003966143124203429,0.00038003731068736544,0.0030979163626860444,0.0008299060672515891,0.00010433781844263131
ASV34,0.0,0.0,0.03818348689243303,0.0005531263995020982,0.0,0.0,0.0,0.017848676678067558,0.004902958142592325,0.00035715238448744824,0.0,0.0,0.008468601911667466,0.0010459751108324606,0.0,0.0,0.0,0.007787216963978711,0.0008027514966470312,0.0,0.0,0.0,0.003175795064084412,0.00013909986992962517,0.0,0.0,0.0,0.002048171127133365,0.00011279729082590406,0.0
ASV35,0.0,0.0,0.006554988422544019,0.0008968875998538156,0.0,0.0065557792431043555,0.05858450105085358,0.014762186650803255,0.0061764210969090915,0.0010929435937055735,0.0002867294849442466,0.001132085399360831,0.005229765544598013,0.0010006110180420234,0.0002907043692308158,0.0,0.0006850389008915897,0.005357293183047394,0.0009993954234884157,0.0002490216090148812,0.0,0.0,0.0013477576232863735,0.0,0.0,0.0,0.0,0.0015444492188584355,0.00024132560878145385,0.0
ASV36,0.000831188802969101,0.0,0.0,0.025187593429227988,0.0001201209300157886,0.012423123434426869,0.002231231310380793,0.0,0.02181936653847546,0.0012632724654518966,0.0021504711370818495,0.0,0.0,0.021025339016608014,0.0002725353461538898,0.0017471731054948016,0.0,0.0,0.016940971203035338,0.00010672354672066339,0.0,0.0,0.0,0.00332057829993159,0.0,0.0,0.0,0.0,0.004699498697323048,0.0
ASV37,0.0,0.0036826805101883163,0.0,0.0010538112600683514,0.007411020259914777,0.0,0.0004365182129865189,0.0,0.0,0.0003493185335814424,0.0,0.010825761856993868,0.0,0.0017442854780613914,0.02492820761108613,0.0,0.03577731768194614,0.0,0.0025870046684698584,0.020865960778617385,0.00020075205728428783,0.0011787801391389392,0.0,0.0,0.012501294814616704,0.0,0.00107891948373108,0.0,0.0005209705381365908,0.005446787810225499
ASV38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012518980767416449,0.019385744118288396,0.0,0.0,0.0,0.04556139317058788,0.0064457308577366874,0.0,0.0,0.0
ASV39,0.01887526434556513,0.009530269204434923,0.03560378378307131,0.0077775103033990035,0.014224560371229666,0.0009844621240480335,0.0007388898634166289,0.0011984012076010897,0.0003184819943820243,0.0005633343551556726,0.0005749335786682065,0.0009939183255039557,0.0053643000637452875,0.0007143362057802005,0.004977294857785413,0.0006442908823310354,0.0003918422513099893,0.004744015244137824,0.0008022463945817252,0.003787974418272079,0.0003925563085867617,0.0001636424193157586,0.0007305924524310774,0.0008733246233661587,0.0004228450988761559,0.001319932431734901,0.0002736268636949031,0.0011338123044000747,0.001131131232402166,0.0006176798851803774
ASV40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013123960291475665,0.0,0.0,0.0,0.0,0.08846368497210935,0.0
ASV41,0.0,0.0,4.2301525286817394e-05,0.034184870868428176,0.0,0.0,0.0,0.004626738839472562,0.03662542935393279,0.0,0.0,0.0,5.8055195495078864e-05,0.01020653256733405,0.0,0.0,0.0,0.0005116094871129027,0.007302801738913058,0.0,0.0,0.0,0.0,0.0078356625929797,0.0,0.0,0.0,0.00010033737207080307,0.003073726175005886,0.0
ASV42,0.028921776013365926,0.016483170007670463,0.0058376104895808,0.0002713084989557792,0.01928261249233449,0.0011813545488576402,0.0008099369656682278,0.00039441052402061183,0.0001158116343207361,0.0009068309131774243,0.0030530955556863377,0.0052244424802131,0.0044586390140220564,0.0048429573273233925,0.005399397601908557,0.0025570294392512965,0.001085101619012278,0.0047556427324813,0.004117411642779737,0.005974668741547325,0.0011505960768922326,0.0009163975481682482,0.0006053480320143212,0.0005822164155774391,0.0009610115883548997,0.0020560485955870575,0.0009272910380771716,0.0004515181743186138,0.00012294904700023543,0.0005175155794754513
ASV43,0.0,0.0036826805101883163,0.0,0.0005364857323984334,0.0028330215952028785,0.0,0.0008579840738010888,0.0,0.0,0.0,0.0,0.01388991141003328,0.0,0.0007310608253639655,0.014234043807824968,0.0,0.04423870919084014,0.0,0.0011122870313710984,0.010597135675154459,0.0,0.0019241852271238567,0.0,0.00021843394828779277,0.012867782284752048,0.0,0.0015137079323988283,0.0,0.0,0.004544884633856991
